Coordinates.Image X [Pixel],Coordinates.Image Y [Pixel],coor.X [mm],coor.Y [mm],coor.Z [mm],disp.Horizontal Displacement U [mm],disp.Vertical Displacement V [mm],disp.Out-Of-Plane: W [mm],disp.Displacement Magnitude [mm],strain.Strain-global frame: Exx [ ],strain.Strain-global frame: Eyy [ ],strain.Strain-global frame: Exy [ ],strain.Maximum Principal Strain: EI [ ],strain.Minimum Principal Strain: EII [ ],strain.Shear Angle Gamma [deg],strain.Von Mises Equivalent Strain [ ],ext.Current Image [#],ext.Time [s],ext.Force [N]
1196,1250,6.91517E-001,-7.04631E-002,5.44521E-003,1.30451E-002,-1.12170E-002,2.65736E-003,1.74086E-002,-3.88495E-005,-1.06230E-005,1.16449E-004,9.25652E-005,-1.42038E-004,4.84552E+001,1.44200E-004,7,6.99997E+000,3.20280E-001
1106,1340,-9.91114E-001,1.62267E+000,8.63319E-003,1.30872E-002,-1.16050E-002,5.14727E-003,1.82330E-002,-1.54472E-004,3.96220E-005,-9.67205E-005,7.95895E-005,-1.94439E-004,-6.75483E+001,1.95502E-004,7,6.99997E+000,3.20280E-001
1166,1190,1.14737E-001,-1.20062E+000,7.49393E-003,1.35933E-002,-1.15184E-002,2.80345E-003,1.80364E-002,-1.09611E-004,8.53362E-006,7.99117E-005,4.88364E-005,-1.49914E-004,6.32363E+001,1.52918E-004,7,6.99997E+000,3.20280E-001
1256,665,1.71417E+000,-1.10730E+001,-2.62387E-003,1.32839E-002,-1.15995E-002,1.92402E-003,1.77401E-002,1.25741E-005,9.43450E-006,-4.69898E-004,4.80905E-004,-4.58896E-004,-4.49043E+001,5.43040E-004,7,6.99997E+000,3.20280E-001
1106,1550,-9.54665E-001,5.57860E+000,-4.70787E-003,1.26345E-002,-1.17523E-002,2.86080E-003,1.74909E-002,-3.65987E-005,3.46432E-005,-5.03354E-006,3.49971E-005,-3.69526E-005,-8.59784E+001,4.15862E-005,7,6.99997E+000,3.20280E-001
1106,1130,-1.02894E+000,-2.33002E+000,7.12284E-003,1.34551E-002,-1.16294E-002,4.51394E-003,1.83482E-002,-4.01288E-004,-2.61207E-005,-4.06618E-005,-2.17643E-005,-4.05644E-004,-8.38847E+001,4.81456E-004,7,6.99997E+000,3.20280E-001
1271,1685,2.19093E+000,8.13273E+000,1.13702E-003,1.33352E-002,-1.16640E-002,-6.23403E-005,1.77166E-002,-3.89046E-004,-2.64217E-006,2.04083E-005,-1.56728E-006,-3.90121E-004,8.69850E+001,4.51380E-004,7,6.99997E+000,3.20280E-001
1241,1505,1.58932E+000,4.73509E+000,-1.21252E-003,1.32325E-002,-1.14287E-002,-1.22439E-003,1.75275E-002,4.24677E-005,2.27909E-005,6.63928E-005,9.97470E-005,-3.44885E-005,4.07855E+001,1.01317E-004,7,6.99997E+000,3.20280E-001
1211,1400,1.00295E+000,2.75558E+000,6.54720E-003,1.33154E-002,-1.12000E-002,4.78487E-003,1.80454E-002,1.45066E-004,-9.32573E-006,2.17156E-005,1.48062E-004,-1.23219E-005,7.85579E+000,1.64316E-004,7,6.99997E+000,3.20280E-001
1121,1130,-7.45944E-001,-2.33041E+000,5.09121E-003,1.33552E-002,-1.18223E-002,1.72081E-003,1.79190E-002,-3.04595E-004,-2.67506E-005,-2.61034E-005,-2.43194E-005,-3.07026E-004,-8.46791E+001,3.69366E-004,7,6.99997E+000,3.20280E-001
1106,1460,-9.70345E-001,3.88289E+000,2.05344E-003,1.24251E-002,-1.19165E-002,1.86048E-003,1.73162E-002,-6.64700E-005,2.75929E-006,-2.41167E-005,1.03322E-005,-7.40429E-005,-7.25672E+001,8.02004E-005,7,6.99997E+000,3.20280E-001
1106,815,-1.08675E+000,-8.25163E+000,2.63210E-003,1.32855E-002,-1.16724E-002,5.78751E-003,1.86076E-002,-1.50744E-004,4.03853E-005,3.40493E-006,4.04460E-005,-1.50805E-004,8.89797E+001,1.56113E-004,7,6.99997E+000,3.20280E-001
1121,785,-8.08538E-001,-8.81478E+000,7.56661E-003,1.35492E-002,-1.16469E-002,5.54386E-003,1.87074E-002,-1.27059E-004,2.92234E-005,-4.71902E-006,2.93658E-005,-1.27202E-004,-8.82720E+001,1.33203E-004,7,6.99997E+000,3.20280E-001
1106,980,-1.05578E+000,-5.15140E+000,-6.76203E-003,1.44192E-002,-1.19782E-002,-3.73342E-003,1.91136E-002,-2.51477E-004,3.08264E-005,-1.72916E-005,3.18816E-005,-2.52532E-004,-8.65079E+001,2.75046E-004,7,6.99997E+000,3.20280E-001
1136,875,-5.08876E-001,-7.12504E+000,6.25879E-003,1.37545E-002,-1.19656E-002,1.78048E-003,1.83175E-002,-4.69015E-005,5.10511E-005,-2.06223E-005,5.52158E-005,-5.10661E-005,-7.85828E+001,6.15020E-005,7,6.99997E+000,3.20280E-001
1166,1025,8.35640E-002,-4.30521E+000,4.03731E-003,1.31622E-002,-1.17132E-002,2.57241E-003,1.78062E-002,8.88919E-005,5.35572E-007,-8.70961E-005,1.42374E-004,-5.29461E-005,-3.15521E+001,1.43923E-004,7,6.99997E+000,3.20280E-001
1106,1310,-9.96645E-001,1.05756E+000,-4.04068E-003,1.35659E-002,-1.16586E-002,-2.63736E-003,1.80807E-002,-1.23024E-004,1.98147E-005,-8.67091E-005,6.07306E-005,-1.63940E-004,-6.47385E+001,1.65764E-004,7,6.99997E+000,3.20280E-001
1106,830,-1.08426E+000,-7.97000E+000,-2.98540E-003,1.33540E-002,-1.14052E-002,2.59406E-003,1.77521E-002,-1.39485E-004,3.72123E-005,2.74420E-006,3.72549E-005,-1.39527E-004,8.91105E+001,1.44489E-004,7,6.99997E+000,3.20280E-001
1211,1370,9.97070E-001,2.18827E+000,-3.52170E-003,1.33107E-002,-1.22775E-002,-3.05530E-003,1.83643E-002,9.90954E-005,-2.13915E-005,1.15864E-006,9.91066E-005,-2.14026E-005,5.50906E-001,1.04301E-004,7,6.99997E+000,3.20280E-001
1226,1520,1.30855E+000,5.01767E+000,2.14634E-003,1.32461E-002,-1.14995E-002,2.64132E-003,1.77391E-002,1.16371E-004,2.84084E-006,4.08377E-005,1.29534E-004,-1.03226E-005,1.78660E+001,1.43984E-004,7,6.99997E+000,3.20280E-001
1241,1490,1.58775E+000,4.45188E+000,-3.23615E-003,1.43562E-002,-1.19001E-002,-4.30798E-003,1.91382E-002,1.72838E-005,4.40154E-005,5.92937E-005,9.14311E-005,-3.01319E-005,5.13516E+001,9.31851E-005,7,6.99997E+000,3.20280E-001
1211,680,8.68341E-001,-1.07902E+001,1.84590E-003,1.33919E-002,-1.15570E-002,5.77239E-003,1.86071E-002,2.41894E-005,-1.24707E-004,-9.32935E-005,6.90988E-005,-1.69616E-004,-2.57051E+001,1.70583E-004,7,6.99997E+000,3.20280E-001
1061,665,-1.96225E+000,-1.10660E+001,-2.52535E-003,1.29875E-002,-1.13257E-002,3.51815E-003,1.75876E-002,-1.59669E-004,-1.92573E-004,8.54301E-005,-8.91212E-005,-2.63121E-004,3.95497E+001,3.66287E-004,7,6.99997E+000,3.20280E-001
1151,1715,-7.38572E-002,8.69382E+000,4.38856E-003,1.23709E-002,-1.11599E-002,6.48273E-003,1.78775E-002,-2.12322E-005,3.20496E-006,-3.61595E-005,2.91545E-005,-4.71817E-005,-5.43353E+001,4.76170E-005,7,6.99997E+000,3.20280E-001
1121,1265,-7.22327E-001,2.10972E-001,2.89722E-003,1.27075E-002,-1.15058E-002,2.30317E-003,1.72965E-002,-3.41770E-004,2.82294E-005,-3.34514E-005,3.12294E-005,-3.44770E-004,-8.48753E+001,3.81357E-004,7,6.99997E+000,3.20280E-001
1166,1145,1.03938E-001,-2.04699E+000,9.98084E-003,1.14742E-002,-1.09589E-002,8.67059E-003,1.80813E-002,-3.76741E-005,-1.95386E-006,2.88924E-005,1.41530E-005,-5.37810E-005,6.08614E+001,5.57559E-005,7,6.99997E+000,3.20280E-001
1091,1340,-1.27402E+000,1.62221E+000,7.03266E-003,1.32916E-002,-1.18768E-002,3.33160E-003,1.81335E-002,-1.49155E-004,2.37875E-005,-1.09762E-004,7.70479E-005,-2.02415E-004,-6.41156E+001,2.04328E-004,7,6.99997E+000,3.20280E-001
1076,1580,-1.51456E+000,6.14447E+000,4.07665E-003,1.30351E-002,-1.15159E-002,4.73587E-003,1.80266E-002,3.14707E-005,5.31181E-005,-2.43159E-005,6.89105E-005,1.56783E-005,-5.69976E+001,8.99990E-005,7,6.99997E+000,3.20280E-001
1226,800,1.17535E+000,-8.53589E+000,7.73972E-004,1.44946E-002,-1.17438E-002,-5.18297E-004,1.86623E-002,5.18791E-005,-6.30682E-007,-4.61626E-005,7.87308E-005,-2.74824E-005,-3.01855E+001,7.99176E-005,7,6.99997E+000,3.20280E-001
1181,1655,4.82573E-001,7.56236E+000,-1.15466E-003,1.28512E-002,-1.18140E-002,8.94255E-004,1.74792E-002,4.37890E-005,9.57968E-006,-1.47592E-005,4.92764E-005,4.09225E-006,-2.03950E+001,5.94033E-005,7,6.99997E+000,3.20280E-001
1211,815,8.94364E-001,-8.25318E+000,2.61406E-003,1.38534E-002,-1.14738E-002,2.43765E-003,1.81523E-002,5.88146E-005,1.79176E-005,-4.58291E-005,8.85502E-005,-1.18180E-005,-3.29770E+001,9.61549E-005,7,6.99997E+000,3.20280E-001
1196,1010,6.47305E-001,-4.58820E+000,1.04695E-003,1.33837E-002,-1.20796E-002,-1.60224E-003,1.80999E-002,3.78633E-004,1.88002E-005,-1.05765E-004,4.07418E-004,-9.98466E-006,-1.52247E+001,4.64789E-004,7,6.99997E+000,3.20280E-001
1151,755,-2.48559E-001,-9.37954E+000,1.90927E-004,1.37028E-002,-1.18322E-002,7.99929E-004,1.81220E-002,-7.65554E-005,2.26332E-005,-2.03305E-005,2.66385E-005,-8.05607E-005,-7.88547E+001,8.20863E-005,7,6.99997E+000,3.20280E-001
1121,710,-8.23340E-001,-1.02235E+001,6.29245E-003,1.26072E-002,-1.16013E-002,6.56353E-003,1.83470E-002,-1.03361E-004,-3.95968E-005,-1.23432E-007,-3.95966E-005,-1.03361E-004,-8.98891E+001,1.47622E-004,7,6.99997E+000,3.20280E-001
1121,1310,-7.14354E-001,1.05790E+000,2.86341E-003,1.26051E-002,-1.15314E-002,3.30535E-003,1.74008E-002,-1.42375E-004,3.17908E-005,-6.87987E-005,5.56885E-005,-1.66273E-004,-7.08450E+001,1.69266E-004,7,6.99997E+000,3.20280E-001
1241,1625,1.61115E+000,6.99811E+000,2.50561E-004,1.28220E-002,-1.17360E-002,3.29627E-003,1.76918E-002,-1.69634E-006,-3.72433E-005,-2.20743E-006,-1.55979E-006,-3.73799E-005,-3.53988E+000,4.40907E-005,7,6.99997E+000,3.20280E-001
1181,980,3.59135E-001,-5.15182E+000,9.74551E-004,1.39707E-002,-1.20260E-002,-4.95467E-004,1.84404E-002,2.00535E-004,8.40908E-006,-7.08483E-005,2.23835E-004,-1.48912E-005,-1.82048E+001,2.50308E-004,7,6.99997E+000,3.20280E-001
1106,1145,-1.02643E+000,-2.04838E+000,4.32283E-003,1.34990E-002,-1.16903E-002,3.86551E-003,1.82709E-002,-4.29390E-004,-3.45223E-005,-2.31895E-005,-3.31651E-005,-4.30747E-004,-8.66505E+001,5.17595E-004,7,6.99997E+000,3.20280E-001
1061,1730,-1.77141E+000,8.97237E+000,1.10795E-003,1.27431E-002,-1.14183E-002,4.47705E-003,1.76864E-002,-2.15606E-004,-1.88957E-005,-2.66647E-005,-1.53453E-005,-2.19157E-004,-8.24157E+001,2.62369E-004,7,6.99997E+000,3.20280E-001
1121,830,-8.01954E-001,-7.97048E+000,2.57328E-003,1.26839E-002,-1.18422E-002,6.59934E-003,1.85653E-002,-1.08313E-004,4.28916E-005,-6.35375E-006,4.31581E-005,-1.08579E-004,-8.75980E+001,1.09337E-004,7,6.99997E+000,3.20280E-001
1181,1475,4.49149E-001,4.16830E+000,5.26083E-003,1.26745E-002,-1.12613E-002,6.00337E-003,1.79861E-002,7.23895E-005,3.84456E-005,1.50585E-005,7.81068E-005,3.27282E-005,2.07906E+001,1.13889E-004,7,6.99997E+000,3.20280E-001
1181,1190,3.98109E-001,-1.20243E+000,-5.97235E-003,1.40937E-002,-1.33016E-002,-7.96917E-003,2.09540E-002,-1.59067E-005,1.26808E-005,8.18481E-005,8.14739E-005,-8.46998E-005,4.99530E+001,9.59947E-005,7,6.99997E+000,3.20280E-001
1196,1325,7.04875E-001,1.34200E+000,3.94954E-003,1.25030E-002,-1.12810E-002,1.47269E-003,1.69043E-002,-2.36314E-004,1.15912E-005,1.42161E-005,1.24037E-005,-2.37126E-004,8.67287E+001,2.66937E-004,7,6.99997E+000,3.20280E-001
1121,1145,-7.43148E-001,-2.04760E+000,3.29747E-003,1.34678E-002,-1.14235E-002,3.58271E-004,1.76636E-002,-3.31139E-004,-3.58562E-005,-4.08505E-006,-3.57997E-005,-3.31195E-004,-8.92076E+001,4.04687E-004,7,6.99997E+000,3.20280E-001
1076,665,-1.67835E+000,-1.10676E+001,-7.07978E-003,1.41403E-002,-1.19937E-002,-2.68399E-003,1.87350E-002,-9.67237E-006,-2.02933E-004,2.55722E-004,1.67067E-004,-3.79672E-004,3.46499E+001,3.80582E-004,7,6.99997E+000,3.20280E-001
1166,725,2.88296E-002,-9.94342E+000,-7.21519E-003,1.38996E-002,-1.21516E-002,-5.35796E-003,1.92242E-002,-5.55543E-005,-1.02610E-005,-2.07370E-005,-2.20109E-006,-6.36142E-005,-6.87602E+001,7.47586E-005,7,6.99997E+000,3.20280E-001
1181,1025,3.67477E-001,-4.30514E+000,4.38614E-003,1.35969E-002,-1.17084E-002,-5.79874E-004,1.79526E-002,2.02943E-004,4.83781E-006,-9.07778E-005,2.38248E-004,-3.04674E-005,-2.12520E+001,2.59311E-004,7,6.99997E+000,3.20280E-001
1196,1355,7.09997E-001,1.90674E+000,6.38939E-003,1.22678E-002,-1.11713E-002,5.70819E-003,1.75465E-002,-1.26380E-005,-2.46537E-006,-2.59723E-005,1.89139E-005,-3.40173E-005,-5.05402E+001,3.40884E-005,7,6.99997E+000,3.20280E-001
1226,815,1.17811E+000,-8.25398E+000,1.33836E-003,1.42906E-002,-1.20311E-002,-1.33261E-003,1.87282E-002,5.92727E-005,4.41397E-006,-5.90976E-005,9.69962E-005,-3.33096E-005,-3.25511E+001,9.85690E-005,7,6.99997E+000,3.20280E-001
1226,1760,1.35344E+000,9.54657E+000,2.55385E-003,1.30045E-002,-1.13347E-002,2.56625E-003,1.74407E-002,-2.39078E-004,1.83592E-004,5.19652E-005,1.89887E-004,-2.45373E-004,8.30928E+001,2.57350E-004,7,6.99997E+000,3.20280E-001
1241,1520,1.59160E+000,5.01834E+000,2.02666E-003,1.28171E-002,-1.13538E-002,3.16042E-003,1.74119E-002,3.16276E-005,7.39634E-006,7.32064E-005,9.37142E-005,-5.46902E-005,4.03014E+001,9.41497E-005,7,6.99997E+000,3.20280E-001
1151,995,-2.04972E-001,-4.86940E+000,-1.76243E-004,1.33898E-002,-1.17359E-002,3.72574E-004,1.78089E-002,-1.49753E-006,2.00760E-005,-6.42868E-005,7.44747E-005,-5.58963E-005,-4.97625E+001,7.75286E-005,7,6.99997E+000,3.20280E-001
1256,1625,1.89615E+000,6.99964E+000,4.72435E-003,1.35669E-002,-1.14244E-002,2.83588E-003,1.79616E-002,4.82301E-005,-9.90405E-006,-5.45385E-005,8.09638E-005,-4.26378E-005,-3.09720E+001,8.10021E-005,7,6.99997E+000,3.20280E-001
1241,800,1.45778E+000,-8.53596E+000,5.46513E-004,1.38276E-002,-1.15368E-002,-1.30409E-003,1.80555E-002,-5.91889E-005,-1.61288E-005,-2.89822E-005,-1.55472E-006,-7.37630E-005,-6.33038E+001,8.60859E-005,7,6.99997E+000,3.20280E-001
1196,1490,7.35887E-001,4.45202E+000,6.13797E-003,1.28901E-002,-1.09944E-002,4.28892E-003,1.74765E-002,8.32689E-005,3.51100E-005,2.13057E-005,9.13415E-005,2.70375E-005,2.07514E+001,1.24064E-004,7,6.99997E+000,3.20280E-001
1226,1685,1.33924E+000,8.13057E+000,4.32945E-003,1.29261E-002,-1.12060E-002,4.52160E-003,1.76947E-002,-9.66078E-005,1.88326E-005,5.45263E-006,1.90896E-005,-9.68648E-005,8.73017E+001,1.02620E-004,7,6.99997E+000,3.20280E-001
1226,1370,1.27974E+000,2.19024E+000,3.01510E-003,1.26514E-002,-1.10366E-002,4.29510E-003,1.73295E-002,1.41933E-004,-4.12981E-005,1.96958E-005,1.44026E-004,-4.33913E-005,6.06649E+000,1.47769E-004,7,6.99997E+000,3.20280E-001
1166,1715,2.10175E-001,8.69379E+000,-1.98886E-003,1.30004E-002,-1.15881E-002,1.13250E-003,1.74521E-002,-2.54712E-005,1.52639E-005,-3.69075E-005,3.70508E-005,-4.72581E-005,-5.94461E+001,4.97345E-005,7,6.99997E+000,3.20280E-001
1226,1400,1.28604E+000,2.75593E+000,6.84489E-004,1.30928E-002,-1.13141E-002,-9.66174E-006,1.73041E-002,1.82996E-004,-1.33967E-005,4.50556E-005,1.92839E-004,-2.32398E-005,1.23236E+001,2.10541E-004,7,6.99997E+000,3.20280E-001
1091,1580,-1.23149E+000,6.14543E+000,5.47644E-003,1.26394E-002,-1.11601E-002,4.41571E-003,1.74299E-002,-4.30165E-005,4.95129E-005,5.85479E-006,4.98819E-005,-4.33855E-005,8.63938E+001,5.42384E-005,7,6.99997E+000,3.20280E-001
1106,710,-1.10458E+000,-1.02244E+001,-8.40386E-003,1.44261E-002,-1.23054E-002,-5.08614E-003,1.96317E-002,-1.19515E-004,-5.10057E-005,1.15398E-005,-4.91142E-005,-1.21406E-004,8.06911E+001,1.75554E-004,7,6.99997E+000,3.20280E-001
1076,1655,-1.50126E+000,7.55803E+000,-3.18290E-003,1.32494E-002,-1.15289E-002,1.42323E-003,1.76206E-002,-1.57716E-004,3.14220E-005,-5.89884E-005,4.83113E-005,-1.74605E-004,-7.40228E+001,1.80316E-004,7,6.99997E+000,3.20280E-001
1166,1160,1.07165E-001,-1.76523E+000,5.38793E-003,1.21773E-002,-1.12182E-002,6.07637E-003,1.76368E-002,-7.32706E-005,1.82264E-006,5.62283E-005,3.18880E-005,-1.03336E-004,6.18666E+001,1.05830E-004,7,6.99997E+000,3.20280E-001
1181,1280,4.13420E-001,4.93620E-001,5.79961E-003,1.28205E-002,-1.12312E-002,4.29864E-003,1.75779E-002,-1.21033E-004,4.87263E-007,6.38926E-005,2.78977E-005,-1.48444E-004,6.67803E+001,1.57787E-004,7,6.99997E+000,3.20280E-001
1211,1010,9.29888E-001,-4.58786E+000,1.15991E-003,1.32403E-002,-1.17473E-002,1.88145E-003,1.78001E-002,5.11623E-004,2.48471E-005,-1.04246E-004,5.33009E-004,3.46170E-006,-1.15930E+001,6.17474E-004,7,6.99997E+000,3.20280E-001
1166,755,3.50414E-002,-9.37995E+000,4.78014E-003,1.40674E-002,-1.17651E-002,1.93752E-003,1.84409E-002,-5.04198E-005,2.11710E-005,-2.33777E-005,2.81287E-005,-5.73775E-005,-7.34259E+001,5.73811E-005,7,6.99997E+000,3.20280E-001
1136,830,-5.18308E-001,-7.96995E+000,-6.04082E-004,1.33853E-002,-1.13186E-002,2.41876E-003,1.76953E-002,-7.72564E-005,4.57616E-005,-1.48891E-005,4.75380E-005,-7.90328E-005,-8.31963E+001,7.95737E-005,7,6.99997E+000,3.20280E-001
1196,1310,7.02460E-001,1.05875E+000,-1.92482E-003,1.31009E-002,-1.18584E-002,-2.50205E-003,1.78469E-002,-2.42337E-004,3.87445E-006,3.35712E-005,8.36984E-006,-2.46833E-004,8.23731E+001,2.80310E-004,7,6.99997E+000,3.20280E-001
1076,1730,-1.48713E+000,8.97243E+000,-1.05194E-003,1.37382E-002,-1.19332E-002,2.85363E-003,1.84196E-002,-1.54934E-004,-4.08438E-005,-7.08293E-005,-6.94436E-006,-1.88834E-004,-6.44239E+001,2.22165E-004,7,6.99997E+000,3.20280E-001
1226,680,1.15368E+000,-1.07904E+001,-4.86016E-003,1.51560E-002,-1.19675E-002,-6.45263E-003,2.03608E-002,-3.47898E-005,-1.42505E-004,-1.05638E-004,2.99279E-005,-2.07223E-004,-3.14931E+001,2.24010E-004,7,6.99997E+000,3.20280E-001
1166,995,7.80113E-002,-4.86816E+000,1.13637E-002,1.28659E-002,-1.09954E-002,7.74294E-003,1.86114E-002,1.16057E-004,2.07992E-005,-8.09576E-005,1.62357E-004,-2.55008E-005,-2.97654E+001,1.74623E-004,7,6.99997E+000,3.20280E-001
1121,1475,-6.84609E-001,4.16615E+000,2.05966E-003,1.24855E-002,-1.15386E-002,4.55291E-003,1.75999E-002,-2.29856E-005,1.64788E-005,-1.12075E-006,1.65106E-005,-2.30174E-005,-8.83746E+001,2.37310E-005,7,6.99997E+000,3.20280E-001
1166,1535,1.76333E-001,5.29955E+000,1.02483E-002,1.21186E-002,-1.07260E-002,1.06054E-002,1.93489E-002,1.83768E-005,8.63788E-006,1.90354E-005,3.31557E-005,-6.14107E-006,3.78255E+001,3.52780E-005,7,6.99997E+000,3.20280E-001
1091,665,-1.39642E+000,-1.10679E+001,-2.49780E-003,1.34741E-002,-1.16536E-002,1.93014E-003,1.79188E-002,9.85341E-005,-2.16406E-004,1.63991E-004,1.68418E-004,-2.86290E-004,2.30810E+001,2.87773E-004,7,6.99997E+000,3.20280E-001
1151,1205,-1.66050E-001,-9.18161E-001,6.51499E-003,1.34162E-002,-1.18210E-002,3.68988E-003,1.82578E-002,-2.09792E-004,-4.40456E-006,8.33822E-005,2.51840E-005,-2.39380E-004,7.04625E+001,2.63081E-004,7,6.99997E+000,3.20280E-001
1241,815,1.46010E+000,-8.25478E+000,-1.66475E-003,1.33271E-002,-1.21825E-002,-3.63106E-003,1.84176E-002,-4.30410E-005,-1.93812E-005,-4.70610E-005,1.73140E-005,-7.97362E-005,-5.20552E+001,8.38815E-005,7,6.99997E+000,3.20280E-001
1211,1355,9.93022E-001,1.90657E+000,4.76907E-003,1.21475E-002,-1.16565E-002,6.00747E-003,1.78753E-002,2.58964E-005,-2.13258E-005,-1.05553E-005,2.81484E-005,-2.35778E-005,-1.20435E+001,3.02119E-005,7,6.99997E+000,3.20280E-001
1106,1160,-1.02452E+000,-1.76574E+000,8.82494E-003,1.28591E-002,-1.13109E-002,9.84715E-003,1.97550E-002,-4.83141E-004,-2.99749E-005,-4.15824E-006,-2.99368E-005,-4.83180E-004,-8.94743E+001,5.75990E-004,7,6.99997E+000,3.20280E-001
1076,725,-1.66813E+000,-9.94175E+000,-9.41384E-003,1.37720E-002,-1.21424E-002,-3.72713E-003,1.87349E-002,-2.24567E-004,-1.04593E-006,6.87117E-006,-8.34909E-007,-2.24778E-004,8.82409E+001,2.60035E-004,7,6.99997E+000,3.20280E-001
1211,1685,1.05612E+000,8.13052E+000,1.00306E-002,1.27586E-002,-1.12009E-002,4.52762E-003,1.75711E-002,-3.32172E-005,1.84372E-005,-9.24569E-006,2.00422E-005,-3.48222E-005,-8.01518E+001,3.49545E-005,7,6.99997E+000,3.20280E-001
1181,875,3.39693E-001,-7.12557E+000,-2.05184E-004,1.43160E-002,-1.17397E-002,1.89953E-003,1.86112E-002,7.91240E-005,3.26545E-005,-5.16295E-005,1.12506E-004,-7.27456E-007,-3.28854E+001,1.29493E-004,7,6.99997E+000,3.20280E-001
1181,1490,4.53633E-001,4.45104E+000,3.03000E-003,1.41440E-002,-1.14912E-002,1.80773E-003,1.83131E-002,6.40457E-005,3.34185E-005,1.43581E-005,6.97241E-005,2.77402E-005,2.15778E+001,1.00433E-004,7,6.99997E+000,3.20280E-001
1061,710,-1.95272E+000,-1.02213E+001,1.35178E-002,1.38567E-002,-1.09770E-002,1.38381E-002,2.24498E-002,-2.03945E-004,-7.86479E-005,3.07848E-005,-7.14928E-005,-2.11100E-004,7.69155E+001,2.93863E-004,7,6.99997E+000,3.20280E-001
1196,1190,6.79740E-001,-1.20112E+000,-2.35071E-003,1.29958E-002,-1.16968E-002,-2.15032E-004,1.74858E-002,7.76626E-005,1.57821E-005,7.89744E-005,1.31541E-004,-3.80966E-005,3.43030E+001,1.35367E-004,7,6.99997E+000,3.20280E-001
1181,1160,3.91730E-001,-1.76576E+000,1.25517E-003,1.33974E-002,-1.16941E-002,3.85805E-004,1.77874E-002,2.88223E-005,1.99859E-005,6.24669E-005,8.70271E-005,-3.82189E-005,4.29771E+001,8.72416E-005,7,6.99997E+000,3.20280E-001
1121,1625,-6.56675E-001,6.99444E+000,8.07781E-003,1.26537E-002,-1.08329E-002,7.35960E-003,1.82108E-002,-4.06094E-005,1.26894E-005,-1.20189E-005,1.52743E-005,-4.31943E-005,-7.78623E+001,4.38070E-005,7,6.99997E+000,3.20280E-001
1106,1370,-9.86901E-001,2.18746E+000,5.28385E-003,1.25551E-002,-1.10668E-002,7.83726E-003,1.84805E-002,-2.00545E-004,3.25555E-005,-1.02193E-004,7.10131E-005,-2.39003E-004,-6.93776E+001,2.45473E-004,7,6.99997E+000,3.20280E-001
1226,1010,1.21329E+000,-4.58747E+000,-3.77588E-003,1.36442E-002,-1.17414E-002,-1.69538E-003,1.80804E-002,6.44696E-004,3.26785E-005,-9.64759E-005,6.59544E-004,1.78307E-005,-8.74930E+000,7.72076E-004,7,6.99997E+000,3.20280E-001
1211,1325,9.88632E-001,1.34185E+000,1.68250E-003,1.28818E-002,-1.16265E-002,-1.04409E-003,1.73841E-002,-2.60290E-004,-1.21468E-005,4.27422E-005,-4.99092E-006,-2.67446E-004,8.04957E+001,3.11742E-004,7,6.99997E+000,3.20280E-001
1166,980,7.59231E-002,-5.15114E+000,4.82748E-003,1.37736E-002,-1.13154E-002,3.16948E-003,1.81052E-002,1.10313E-004,7.43179E-006,-6.48554E-005,1.41651E-004,-2.39065E-005,-2.57900E+001,1.51659E-004,7,6.99997E+000,3.20280E-001
1241,1760,1.63714E+000,9.54696E+000,-1.70095E-003,1.31709E-002,-1.14526E-002,-1.68801E-004,1.74546E-002,-2.42425E-004,3.11794E-004,-1.50969E-008,3.11794E-004,-2.42425E-004,-8.99984E+001,3.27411E-004,7,6.99997E+000,3.20280E-001
1181,1715,4.93908E-001,8.69420E+000,-1.79079E-003,1.32171E-002,-1.18271E-002,1.68655E-003,1.78162E-002,-2.97389E-005,2.94155E-005,-3.83569E-005,4.82745E-005,-4.85979E-005,-6.38180E+001,5.59302E-005,7,6.99997E+000,3.20280E-001
1121,665,-8.31626E-001,-1.10677E+001,1.12215E-002,1.24283E-002,-1.10940E-002,1.11315E-002,2.00362E-002,2.94323E-005,-1.63832E-004,4.67847E-005,4.01620E-005,-1.74561E-004,1.29171E+001,1.82844E-004,7,6.99997E+000,3.20280E-001
1226,1355,1.27729E+000,1.90688E+000,-7.08345E-003,1.33709E-002,-1.18425E-002,-2.79075E-003,1.80780E-002,6.44382E-005,-4.39076E-005,6.57275E-006,6.48355E-005,-4.43049E-005,3.45892E+000,6.62725E-005,7,6.99997E+000,3.20280E-001
1136,1025,-4.82882E-001,-4.30495E+000,4.53910E-003,1.32397E-002,-1.10579E-002,7.21404E-003,1.86978E-002,-1.39225E-004,1.46165E-006,-6.31713E-005,2.56635E-005,-1.63427E-004,-6.90374E+001,1.75776E-004,7,6.99997E+000,3.20280E-001
1061,1655,-1.78489E+000,7.55796E+000,5.01415E-003,1.26478E-002,-1.12759E-002,7.39129E-003,1.84863E-002,-2.54395E-004,4.62705E-005,-5.53282E-005,5.61287E-005,-2.64253E-004,-7.98972E+001,2.78443E-004,7,6.99997E+000,3.20280E-001
